,DateLastVerified,ID,NumberOfPoints,DateLastStatusUpdate,DataQualityLevel,DateCreated,Address_ID,Address_Title,Address_Line1,Address_Town,Postcode,LAT,LON,UsageCost,MetadataValues,DateLastConfirmed,Address_Type
2987,2016-06-04T02:42:00Z,50763,1,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51109,Burg. De Jonghkade 23,Burg. De Jonghkade 23,Maassluis,3143,51.91659,4.24799,0.00 jaarabonnement,,,Straat
2988,2016-06-04T02:42:00Z,50760,1,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51106,Bergstoep 50,Bergstoep 50,Molenwaard,2959,51.91467,4.77284,0.00 jaarabonnement,,,Straat
2989,2016-06-04T02:42:00Z,50759,1,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51105,Rembrandtlaan 74-1,Rembrandtlaan 74-1,Schiedam,3117,51.91404,4.38479,0.00 jaarabonnement,,,Straat
2990,2016-06-04T02:42:00Z,50758,2,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51104,Nijverheidsweg 31,Nijverheidsweg 31,Overbetuwe,6662,51.9134987310072,5.86803269450377,0.00 jaarabonnement,,,Straat
2991,2016-06-04T02:42:00Z,50757,1,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51103,Snelfilterweg 106,Snelfilterweg 106,Rotterdam,3063,51.9093,4.52096,0.00 jaarabonnement,,,Straat
2992,2016-06-04T02:42:00Z,50756,1,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51102,Oranjeboomstraat 175B,Oranjeboomstraat 175B,Rotterdam,3071,51.90823,4.5063,0.00 jaarabonnement,,,Straat
2993,2016-06-04T02:42:00Z,50755,1,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51101,Olympiasingel,Olympiasingel,Overbetuwe,6662,51.90858,5.85759,0.00 jaarabonnement,,,Straat
2994,2016-06-04T02:42:00Z,50754,1,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51100,Kasteelweg 53,Kasteelweg 53,Rotterdam,3077,51.90146,4.54811,0.00 jaarabonnement,,,Straat
2995,2016-06-04T02:42:00Z,50753,1,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51099,Maasboulevard,Maasboulevard,Vlaardingen,3133,51.89713,4.34354,0.00 jaarabonnement,,,Straat
2996,2016-06-04T02:42:00Z,50752,1,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51098,Bovenstraat 201,Bovenstraat 201,Rotterdam,3077,51.89681,4.54498,0.00 jaarabonnement,,,Straat
2997,2016-06-04T02:42:00Z,50751,1,2016-06-04T02:42:00Z,3.0,2015-07-22T09:53:00Z,51097,Stadionweg 37B,Stadionweg 37B,Rotterdam,3077,51.89552,4.53153,0.00 jaarabonnement,,,Straat
2998,2016-06-04T02:41:00Z,50749,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51095,Streefkerkstraat 45,Streefkerkstraat 45,Rotterdam,3089,51.89072,4.42432,0.00 jaarabonnement,,,Straat
2999,2016-06-04T02:41:00Z,50748,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51094,Kinkelenburglaan,Kinkelenburglaan,Lingewaard,6681,51.89035,5.89554,0.00 jaarabonnement,,,Straat
3000,2017-08-04T00:00:00Z,50747,1,2017-08-04T00:00:00Z,3.0,2015-07-22T09:53:00Z,51093,Meiendaal 22,Meiendaal 22,Rotterdam,3075,51.88935,4.5149,0.00 jaarabonnement,,,Straat
3001,2016-06-04T02:41:00Z,50746,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51092,Christinestraat 13,Christinestraat 13,West Maas en Waal,6658,51.8821,5.51182,0.00 jaarabonnement,,,Straat
3002,2016-06-04T02:41:00Z,50745,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51091,Schipleisingel 36,Schipleisingel 36,Druten,6652,51.881746477719,5.60891765356064,0.00 jaarabonnement,,,Straat
3003,2016-06-04T02:41:00Z,50744,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51090,Nieuwenoord 132,Nieuwenoord 132,Rotterdam,3079,51.88188,4.55851,0.00 jaarabonnement,,,Straat
3004,2016-06-04T02:41:00Z,50743,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51089,Slotlaan 84,Slotlaan 84,Montferland,7041,51.88048,6.23761,0.00 jaarabonnement,,,Straat
3005,2016-06-04T02:41:00Z,50742,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51088,Dijckpotingen,Dijckpotingen,Brielle,3237,51.87926,4.17927,0.00 jaarabonnement,,,Straat
3006,2016-06-04T02:41:00Z,50739,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51085,Binkhorst 48,Binkhorst 48,Rotterdam,3085,51.87718,4.49727,0.00 jaarabonnement,,,Straat
3007,2016-06-04T02:41:00Z,50738,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51084,Laan van Leeuwenstein 4a,Laan van Leeuwenstein 4a,Geldermalsen,4191,51.87521,5.2822,0.00 jaarabonnement,,,Straat
3008,2016-06-04T02:41:00Z,50736,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51082,Columbusstraat 25,Columbusstraat 25,Albrandswaard,3165,51.87039,4.42282,0.00 jaarabonnement,,,Straat
3009,2016-06-04T02:41:00Z,50734,2,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51080,Vlietskade 9003,Vlietskade 9003,Giessenlanden,4241,51.868392,4.993743,0.00 afhankelijk van pas,,,Straat
3010,2016-06-04T02:41:00Z,50733,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51079,Klaasje Zevensterstraat 252,Klaasje Zevensterstraat 252,Rotterdam,3193,51.86763,4.35201,0.00 jaarabonnement,,,Straat
3011,2016-06-04T02:41:00Z,50732,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51078,Zwaluw 137,Zwaluw 137,Ridderkerk,2986,51.86667,4.61012,0.00 jaarabonnement,,,Straat
3012,2016-06-04T02:41:00Z,50731,2,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51077,Bijland 5,Bijland 5,Rijnwaarden,6916,51.8638065,6.0742397,0.00 jaarabonnement,,,Straat
3013,2016-06-04T02:41:00Z,50730,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51076,Handelscentrum ZHZ 40b,Handelscentrum ZHZ 40b,Barendrecht,2991,51.85811,4.55563,0.00 jaarabonnement,,,Straat
3014,2016-06-04T02:41:00Z,50729,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51075,Riedertuin 42,Riedertuin 42,Barendrecht,2993,51.85557,4.49093,0.00 jaarabonnement,,,Straat
3015,2016-06-04T02:41:00Z,50728,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51074,Achterom 64,Achterom 64,Barendrecht,2991,51.85448,4.53858,0.00 jaarabonnement,,,Straat
3016,2016-04-29T05:49:00Z,50726,2,2016-04-29T05:49:00Z,3.0,2015-07-22T09:53:00Z,51072,A15 1a,A15 1a,Alblasserdam,2952,51.850617,4.6798,0.79 per kWh,,,Straat
3017,2016-06-04T02:41:00Z,50725,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51071,Wagnerstraat 7,Wagnerstraat 7,Barendrecht,2992,51.84909,4.52493,0.00 jaarabonnement,,,Straat
3018,2016-06-04T02:41:00Z,50723,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51069,Flamingohoek 21,Flamingohoek 21,Nissewaard,3201,51.84673,4.31875,0.00 jaarabonnement,,,Straat
3019,2016-06-04T02:41:00Z,50722,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51068,Rondostraat,Rondostraat,Hellevoetsluis,3223,51.84648,4.1648,0.00 jaarabonnement,,,Straat
3020,2016-06-04T02:41:00Z,50721,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51067,Graadt van Roggenstraat 18,Graadt van Roggenstraat 18,Nijmegen,6522,51.8443473,5.8746356,0.00 jaarabonnement,,,Straat
3021,2016-06-04T02:41:00Z,50720,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51066,Baron van Leydenstraat 39,Baron van Leydenstraat 39,Hellevoetsluis,3223,51.8440824,4.1560177,0.00 jaarabonnement,,,Straat
3022,2016-06-04T02:41:00Z,50719,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51065,Einsteinstraat 2,Einsteinstraat 2,Gorinchem,4207,51.8404,5.0056,0.00 jaarabonnement,,,Straat
3023,2016-06-04T02:41:00Z,50718,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51064,Ary Schefferlaan 14,Ary Schefferlaan 14,Hendrik-Ido-Ambacht,3343,51.839845,4.639298,0.00 jaarabonnement,,,Straat
3024,2016-06-04T02:41:00Z,50717,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51063,Moriaanseweg West 125,Moriaanseweg West 125,Hellevoetsluis,3222,51.83862,4.13323,0.00 jaarabonnement,,,Straat
3025,2016-06-04T02:41:00Z,50715,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51061,Wipmolen 70,Wipmolen 70,Papendrecht,3352,51.83814,4.68777,0.00 jaarabonnement,,,Straat
3026,2016-06-04T02:41:00Z,50714,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51060,Laurierhof 3,Laurierhof 3,Papendrecht,3355,51.8378945,4.70851246,0.00 jaarabonnement,,,Straat
3027,2016-06-04T02:41:00Z,50713,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51059,Ring 198,Ring 198,Hendrik-Ido-Ambacht,3343,51.837778,4.6274028,0.00 jaarabonnement,,,Straat
3028,2016-06-04T02:41:00Z,50711,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51057,Schepenenstraat 44,Schepenenstraat 44,Gorinchem,4204,51.83701,4.960106,0.00 jaarabonnement,,,Straat
3029,2016-06-04T02:41:00Z,50710,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51056,Rembrandtlaan 17,Rembrandtlaan 17,Papendrecht,3351,51.833724,4.682739,0.00 jaarabonnement,,,Straat
3030,2016-06-04T02:41:00Z,50709,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51055,Steilsteven 61,Steilsteven 61,Papendrecht,3356,51.8322583,4.7156913,0.00 jaarabonnement,,,Straat
3031,2016-06-04T02:41:00Z,50708,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51054,Struweel 22,Struweel 22,Hendrik-Ido-Ambacht,3344,51.829368,4.639898,0.00 jaarabonnement,,,Straat
3032,2016-06-04T02:41:00Z,50707,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51053,Groen van Prinstererstraat 13,Groen van Prinstererstraat 13,Papendrecht,3354,51.82833,4.69763,0.00 jaarabonnement,,,Straat
3033,2016-06-04T02:41:00Z,50706,1,2016-06-04T02:41:00Z,3.0,2015-07-22T09:53:00Z,51052,Crayenbosch 2,Crayenbosch 2,Oud-Beijerland,3261,51.827227,4.4239263,0.00 jaarabonnement,,,Straat
3034,2016-06-04T02:40:00Z,50703,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51049,Bernhardweg 14,Bernhardweg 14,Oss,5394,51.8248393083277,5.50197020162159,0.00 jaarabonnement,,,Straat
3035,2016-06-04T02:40:00Z,50702,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51048,Kerkenbos 1057,Kerkenbos 1057,Nijmegen,6546,51.82423,5.77981,0.00 jaarabonnement,,,Straat
3036,2016-06-04T02:40:00Z,50700,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51046,Rivierdijk 638A,Rivierdijk 638A,Hardinxveld-Giessendam,3371,51.82364,4.84765,0.00 jaarabonnement,,,Straat
3037,2016-06-04T02:40:00Z,50699,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51045,Veenhof 2355,Veenhof 2355,Wijchen,6604,51.82014,5.73811,0.00 jaarabonnement,,,Straat
3038,2016-06-04T02:40:00Z,50698,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51044,S. Goudswaardstraat 15,S. Goudswaardstraat 15,Oud-Beijerland,3262,51.81934,4.40308,0.00 jaarabonnement,,,Straat
3039,2016-06-04T02:40:00Z,50697,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51043,Delta-Industrieweg 34A,Delta-Industrieweg 34A,Goeree-Overflakkee,3251,51.81935,4.03689,0.00 jaarabonnement,,,Straat
3040,2016-06-04T02:40:00Z,50695,2,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51041,Arsenaal 13,Arsenaal 13,Woudrichem,4285,51.815946,5.004133,0.00 jaarabonnement,,,Straat
3041,2016-06-04T02:40:00Z,50694,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51040,Buddingh'plein 60,Buddingh'plein 60,Dordrecht,3311,51.81506,4.66518,0.00 jaarabonnement,,,Straat
3042,2016-06-04T02:40:00Z,50692,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51038,Oranjeplein 23,Oranjeplein 23,Binnenmaas,3297,51.80635,4.56882,0.00 jaarabonnement,,,Straat
3043,2016-06-04T02:40:00Z,50691,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51037,Hugo de Grootplein 1,Hugo de Grootplein 1,Dordrecht,3314,51.805562,4.655597,0.00 jaarabonnement,,,Straat
3044,2016-06-04T02:40:00Z,50689,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51035,Schouteneinde 50A,Schouteneinde 50A,Binnenmaas,3297,51.80428,4.574986,0.00 jaarabonnement,,,Straat
3045,2016-06-04T02:40:00Z,50688,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51034,Graafseweg 570,Graafseweg 570,Wijchen,6603,51.802483,5.756159,0.00 jaarabonnement,,,Straat
3046,2016-06-04T02:40:00Z,50686,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51032,Laan van Moerkerken 93,Laan van Moerkerken 93,Binnenmaas,3271,51.79784,4.48686,0.00 jaarabonnement,,,Straat
3047,2016-06-04T02:40:00Z,50684,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51030,Van Hogendorpplantsoen 3,Van Hogendorpplantsoen 3,Dordrecht,3317,51.79305,4.66194,0.00 jaarabonnement,,,Straat
3048,2016-06-04T02:40:00Z,50683,2,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51029,Callistolaan 12,Callistolaan 12,Dordrecht,3318,51.785169062698,4.6718475222588,0.00 jaarabonnement,,,Straat
3049,2016-06-04T02:40:00Z,50681,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51027,Aventurijn 202,Aventurijn 202,Dordrecht,3316,51.76963,4.63114,0.00 jaarabonnement,,,Straat
3050,2016-06-04T02:40:00Z,50680,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51026,Handelstraat 22,Handelstraat 22,Strijen,3291,51.748336,4.556501,0.00 jaarabonnement,,,Straat
3051,2019-09-03T15:41:00Z,50679,2,2019-09-03T15:41:00Z,3.0,2015-07-22T09:53:00Z,51025,Fastned De Keizer,De Keizer,Werkendam,4273,51.746609,4.921814,0.00 per kWh,,,Tankstation
3052,2016-06-04T02:40:00Z,50677,2,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51023,Suiteweg 27,Suiteweg 27,'s-Hertogenbosch,5245,51.733304,5.34832,0.00 jaarabonnement,,,Straat
3053,2016-06-04T02:40:00Z,50676,2,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51022,Cereslaan 9,Cereslaan 9,Bernheze,5384,51.732478,5.508352,0.00 afhankelijk van pas,,,Straat
3054,2016-06-04T02:40:00Z,50675,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51021,Beneden Molendijk 2,Beneden Molendijk 2,Cromstrijen,3281,51.72623,4.43571,0.00 jaarabonnement,,,Straat
3055,2016-06-04T02:40:00Z,50670,2,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51016,Lagezoom 23,Lagezoom 23,Schouwen-Duiveland,4325,51.718347,3.766915,0.00 afhankelijk van pas,,,Straat
3056,2016-06-04T02:40:00Z,50669,2,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51015,Kattenbosch 116,Kattenbosch 116,'s-Hertogenbosch,5243,51.717912,5.371168,0.00 jaarabonnement,,,Straat
3057,2016-06-04T02:40:00Z,50668,2,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51014,Bruistensingel 116,Bruistensingel 116,'s-Hertogenbosch,5232,51.716043,5.334733,0.00 jaarabonnement,,,Straat
3058,2016-06-04T02:40:00Z,50666,2,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51012,Orthen 15,Orthen 15,'s-Hertogenbosch,5231,51.704329,5.303816,0.00 jaarabonnement,,,Straat
3059,2016-06-04T02:40:00Z,50664,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51010,Grote Kerk 11P,Grote Kerk 11P,Heusden,5251,51.69392,5.22392,0.00 jaarabonnement,,,Straat
3060,2016-06-04T02:40:00Z,50663,2,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51009,Munteltuinen 42,Munteltuinen 42,'s-Hertogenbosch,5212,51.691563,5.313327,0.00 jaarabonnement,,,Straat
3061,2016-06-04T02:40:00Z,50662,2,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51008,Sint Antoniusstraat 12,Sint Antoniusstraat 12,Waalwijk,5144,51.683753,5.067604,0.00 jaarabonnement,,,Straat
3062,2016-06-04T02:40:00Z,50661,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51007,Zuiddijk 4,Zuiddijk 4,Schouwen-Duiveland,4315,51.6826657,3.982306,0.00 jaarabonnement,,,Straat
3063,2016-06-04T02:40:00Z,50657,1,2016-06-04T02:40:00Z,3.0,2015-07-22T09:53:00Z,51003,Pettelaarpark,Pettelaarpark,'s-Hertogenbosch,5216,51.677003,5.33246410000004,0.00 jaarabonnement,,,Straat
3064,2016-06-04T02:39:00Z,50654,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,51000,Van Dubbelmondestraat 1,Van Dubbelmondestraat 1,Oosterhout,4901,51.648113,4.856989,0.00 jaarabonnement,,,Straat
3065,2016-06-04T02:39:00Z,50653,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50999,Julianalaan 5,Julianalaan 5,Oosterhout,4905,51.644721,4.850339,0.00 jaarabonnement,,,Straat
3066,2016-06-04T02:39:00Z,50652,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50998,Rietven 282,Rietven 282,Veghel,5464,51.6291752,5.55493879999995,0.00 jaarabonnement,,,Straat
3067,2016-06-04T02:39:00Z,50650,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50996,Bergdreef 78,Bergdreef 78,Breda,4822,51.613886,4.725107,0.00 jaarabonnement,,,Straat
3068,2016-06-04T02:39:00Z,50646,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50992,Maasdijk 226,Maasdijk 226,Breda,4827,51.609436,4.802611,0.00 jaarabonnement,,,Straat
3069,2016-06-04T02:39:00Z,50644,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50990,Monseigneur Bekkersplein 7,Monseigneur Bekkersplein 7,Haaren,5076,51.601779,5.226277,0.00 jaarabonnement,,,Straat
3070,2016-06-04T02:39:00Z,50643,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50989,Spoorstraat,Spoorstraat,Breda,4811,51.59479,4.77699,0.00 jaarabonnement,,,Straat
3071,2016-06-04T02:39:00Z,50642,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50988,Ceresstraat 2-PG,Ceresstraat 2-PG,Breda,4811,51.594275,4.785736,0.00 jaarabonnement,,,Straat
3072,2016-06-04T02:39:00Z,50641,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50987,Kranenberg 21,Kranenberg 21,Tilburg,5047,51.5886073,5.0211754,0.00 jaarabonnement,,,Straat
3073,2016-06-04T02:39:00Z,50639,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50985,Berkenlaan 19,Berkenlaan 19,Oisterwijk,5061,51.57634,5.18022,0.00 jaarabonnement,,,Straat
3074,2016-06-04T02:39:00Z,50637,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50983,Sint Paulusstraat 110,Sint Paulusstraat 110,Tilburg,5014,51.569995,5.088729,0.00 jaarabonnement,,,Straat
3075,2016-06-04T02:39:00Z,50636,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50982,Dillenburgstraat 21,Dillenburgstraat 21,Breda,4835,51.569233,4.78569,0.00 jaarabonnement,,,Straat
3076,2016-06-04T02:39:00Z,50635,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50981,Aagtekerkseweg 2A,Aagtekerkseweg 2A,Veere,4356,51.562575,3.545727,0.00 afhankelijk van pas,,,Straat
3077,2016-07-11T16:03:00Z,50633,1,2016-07-11T16:03:00Z,3.0,2015-07-22T09:53:00Z,50979,Huisdreef 4,Huisdreef 4,Breda,4836,51.560374,4.76658,0.00 jaarabonnement,,,Straat
3078,2016-06-04T02:39:00Z,50632,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50978,Jan Pieterszoon Coenstraat 87,Jan Pieterszoon Coenstraat 87,Tilburg,5018,51.557812,5.105449,0.00 jaarabonnement,,,Straat
3079,2016-06-04T02:39:00Z,50630,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50976,Sporenring 34,Sporenring 34,Goirle,5053,51.53044,5.071177,0.00 jaarabonnement,,,Straat
3080,2016-06-04T02:39:00Z,50629,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50975,Salderes 12,Salderes 12,Best,5682,51.513217,5.389852,0.00 jaarabonnement,,,Straat
3081,2016-06-04T02:39:00Z,50628,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50974,Jan Pietersz. Coenstraat 1,Jan Pietersz. Coenstraat 1,Best,5684,51.506916,5.384925,0.00 jaarabonnement,,,Straat
3082,2016-06-04T02:39:00Z,50627,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50973,I.B.C.weg 10,I.B.C.weg 10,Best,5683,51.501805,5.411102,0.00 afhankelijk van pas,,,Straat
3083,2016-06-04T02:39:00Z,50626,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50972,Rendierhei 29,Rendierhei 29,Best,5685,51.501581,5.372993,0.00 jaarabonnement,,,Straat
3084,2017-09-20T20:55:00Z,50625,8,2017-09-20T20:55:00Z,3.0,2015-07-22T09:53:00Z,50971,Joulehof 16,Joulehof 16,Bergen op Zoom,4622,51.49942317383654,4.3093205839920845,0.00 jaarabonnement,,,Straat
3085,2016-06-04T02:39:00Z,50622,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50968,Ziteind 4,Ziteind 4,Best,5685,51.497325,5.376861,0.00 jaarabonnement,,,Straat
3086,2017-01-17T18:33:00Z,50621,2,2017-01-17T18:33:00Z,3.0,2015-07-22T09:53:00Z,50967,Korenbeursstraat 38,Korenbeursstraat 38,Bergen op Zoom,4611,51.496602,4.290632,0.00 afhankelijk van pas,,,Straat
3087,2016-06-04T02:39:00Z,50620,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50966,Herder Pasmansdreef 1,Herder Pasmansdreef 1,Oirschot,5688,51.4936086,5.3017682,0.00 jaarabonnement,,,Straat
3088,2017-03-01T14:48:00Z,50619,2,2017-03-01T14:48:00Z,3.0,2015-07-22T09:53:00Z,50965,"Van der Valk Hotel, Goes",Anthony Fokkerstraat,Goes,4462,51.491967,3.866463,,,,Recreatie
3089,2016-06-04T02:39:00Z,50618,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50964,Toledolaan 2A,Toledolaan 2A,Eindhoven,5629,51.490913,5.453893,0.00 afhankelijk van pas,,,Straat
3090,2016-06-04T02:39:00Z,50617,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50963,Rigoletto 19,Rigoletto 19,Eindhoven,5629,51.49071,5.477812,0.00 jaarabonnement,,,Straat
3091,2016-06-04T02:39:00Z,50616,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50962,Charles Dickenslaan 17,Charles Dickenslaan 17,Eindhoven,5629,51.486521,5.478178,0.00 jaarabonnement,,,Straat
3092,2016-06-04T02:39:00Z,50615,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50961,Biarritzplein 35,Biarritzplein 35,Eindhoven,5627,51.483439,5.449552,0.00 jaarabonnement,,,Straat
3093,2016-06-04T02:39:00Z,50614,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50960,Strandweg 7A,Strandweg 7A,Veere,4371,51.478233,3.531502,0.00 afhankelijk van pas,,,Straat
3094,2016-06-04T02:39:00Z,50613,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50959,Industrieweg 15,Industrieweg 15,Eindhoven,5627,51.47818,5.44194,0.00 jaarabonnement,,,Straat
3095,2016-06-04T02:39:00Z,50612,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50958,Vlokhovenseweg 33,Vlokhovenseweg 33,Eindhoven,5625,51.473087,5.484758,0.00 jaarabonnement,,,Straat
3096,2016-06-04T02:39:00Z,50611,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50957,Refelingse Erven 173,Refelingse Erven 173,Nuenen c.a.,5672,51.465689,5.555573,0.00 jaarabonnement,,,Straat
3097,2016-06-04T02:39:00Z,50610,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50956,Regge 13,Regge 13,Deurne,5751,51.45955,5.805601,0.00 jaarabonnement,,,Straat
3098,2016-06-04T02:39:00Z,50609,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50955,Minckelersplein 11,Minckelersplein 11,Eindhoven,5621,51.456701,5.458867,0.00 jaarabonnement,,,Straat
3099,2016-06-04T02:39:00Z,50608,2,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50954,Schelde 38,Schelde 38,Deurne,5751,51.456507,5.804365,0.00 jaarabonnement,,,Straat
3100,2016-06-04T02:39:00Z,50607,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50953,Wilhelminaplein 11,Wilhelminaplein 11,Horst aan de Maas,5961,51.4537825,6.0526068,0.00 jaarabonnement,,,Straat
3101,2016-06-04T02:39:00Z,50606,1,2016-06-04T02:39:00Z,3.0,2015-07-22T09:53:00Z,50952,Tongelresestraat 336A,Tongelresestraat 336A,Eindhoven,5642,51.44148,5.506897,0.00 jaarabonnement,,,Straat
